Image Name,Element ID,Type,Bounding Box,Normalized Bounding Box,Interactivity,Interaction Type,Content,OCR Confidence,IOU with Previous,Dominant Color
frame_0029.jpg,02d8bf0fb7,icon,"[2, 232, 332, 261]","[0.08697916666666666, 0.22824074074074074, 0.171875, 0.026851851851851852]",TRUE,Clickable,The image is of a laptop with a keyboard on top of it.,0,0,"(214, 215, 216)"
frame_0029.jpg,fe55440e35,icon,"[1286, 915, 1316, 945]","[0.6776041666666667, 0.8611111111111112, 0.015625, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(235, 234, 240)"
frame_0029.jpg,b0fc90f4bf,icon,"[1249, 700, 1671, 785]","[0.7604166666666666, 0.6875, 0.21979166666666666, 0.0787037037037037]",TRUE,Clickable,The image is of a computer screen with a number of buttons on it.,0,0,"(208, 209, 209)"
frame_0029.jpg,bdb18b5611,icon,"[0, 82, 49, 113]","[0.012760416666666666, 0.09027777777777778, 0.025520833333333333, 0.028703703703703703]",TRUE,Clickable,No object detected.,0,0,"(239, 222, 212)"
frame_0030.jpg,762d9bea4d,text,"[20, 127, 100, 144]","[0.03125, 0.12546296296296297, 0.041666666666666664, 0.01574074074074074]",FALSE,Text,hyperMILL ?,0,0,"(226, 226, 226)"
frame_0030.jpg,9e8e256f31,text,"[143, 124, 225, 143]","[0.09583333333333334, 0.12361111111111112, 0.042708333333333334, 0.017592592592592594]",FALSE,Text,FOR RESALE,0,0,"(228, 228, 228)"
frame_0030.jpg,5fa1097b0d,text,"[233, 127, 339, 144]","[0.14895833333333333, 0.12546296296296297, 0.05520833333333333, 0.01574074074074074]",FALSE,Text,D Maci Dropbox,0,0,"(225, 225, 225)"
frame_0030.jpg,b56e4d622c,text,"[358, 127, 570, 143]","[0.24166666666666667, 0.125, 0.11041666666666666, 0.014814814814814815]",FALSE,Text,Businessl3l6 SpotSizeWalls2022,0,0,"(208, 208, 208)"
frame_0030.jpg,d96ce308ef,text,"[612, 127, 727, 143]","[0.34869791666666666, 0.125, 0.059895833333333336, 0.014814814814814815]",FALSE,Text,316L Wall30l316L,0,0,"(207, 207, 207)"
frame_0030.jpg,108993c4ee,text,"[105, 152, 149, 168]","[0.06614583333333333, 0.14814814814814814, 0.022916666666666665, 0.014814814814814815]",FALSE,Text,Select,0,0,"(152, 151, 154)"
frame_0030.jpg,4eaf5d4bb9,text,"[166, 148, 228, 174]","[0.10260416666666666, 0.14907407407407408, 0.03229166666666667, 0.024074074074074074]",FALSE,Text,Drafting,0,0,"(166, 166, 166)"
frame_0030.jpg,dbfd18cb90,text,"[247, 155, 294, 168]","[0.14088541666666668, 0.14953703703703702, 0.024479166666666666, 0.012037037037037037]",FALSE,Text,Curves,0,0,"(142, 140, 141)"
frame_0030.jpg,67f0ef5977,text,"[313, 150, 371, 170]","[0.178125, 0.14814814814814814, 0.030208333333333334, 0.018518518518518517]",FALSE,Text,Shap ID,0,0,"(181, 181, 183)"
frame_0030.jpg,97fd1110ab,text,"[399, 145, 551, 169]","[0.24739583333333334, 0.14537037037037037, 0.07916666666666666, 0.022222222222222223]",FALSE,Text,Additive Manufacturing,0,0,"(212, 215, 220)"
frame_0030.jpg,ecc5fa6084,text,"[896, 152, 967, 168]","[0.48515625, 0.14814814814814814, 0.03697916666666667, 0.014814814814814815]",FALSE,Text,Electrodes,0,0,"(151, 151, 152)"
frame_0030.jpg,7b9e32d895,text,"[1035, 155, 1071, 168]","[0.5484375, 0.14953703703703702, 0.01875, 0.012037037037037037]",FALSE,Text,CAM,0,0,"(134, 134, 136)"
frame_0030.jpg,a90d2c4d30,text,"[1087, 151, 1125, 170]","[0.5760416666666667, 0.1486111111111111, 0.019791666666666666, 0.017592592592592594]",FALSE,Text,Help,0,0,"(159, 159, 159)"
frame_0030.jpg,7645138ea0,text,"[361, 187, 391, 203]","[0.19583333333333333, 0.18055555555555555, 0.015625, 0.014814814814814815]",FALSE,Text,Tool,0,0,"(211, 210, 211)"
frame_0030.jpg,3d07673ae1,text,"[401, 188, 451, 205]","[0.221875, 0.18194444444444444, 0.026041666666666668, 0.01574074074074074]",FALSE,Text,Steteg},0,0,"(200, 200, 201)"
frame_0030.jpg,16a3985768,text,"[461, 185, 510, 199]","[0.25286458333333334, 0.17777777777777778, 0.025520833333333333, 0.012962962962962963]",FALSE,Text,Additive,0,0,"(201, 199, 199)"
frame_0030.jpg,21ab249832,text,"[520, 186, 588, 204]","[0.28854166666666664, 0.18055555555555555, 0.035416666666666666, 0.016666666666666666]",FALSE,Text,Parameters,0,0,"(205, 205, 206)"
frame_0030.jpg,1d659f4732,text,"[652, 188, 708, 205]","[0.3541666666666667, 0.18194444444444444, 0.029166666666666667, 0.01574074074074074]",FALSE,Text,Bolncary,0,0,"(204, 204, 205)"
frame_0030.jpg,53a854dcea,text,"[719, 188, 765, 203]","[0.38645833333333335, 0.18101851851851852, 0.023958333333333335, 0.013888888888888888]",FALSE,Text,Macos,0,0,"(203, 201, 201)"
frame_0030.jpg,07f89958fe,text,"[776, 187, 813, 203]","[0.41380208333333335, 0.18055555555555555, 0.019270833333333334, 0.014814814814814815]",FALSE,Text,Satup,0,0,"(202, 201, 202)"
frame_0030.jpg,cc1b868640,text,"[5, 218, 82, 235]","[0.02265625, 0.20972222222222223, 0.04010416666666667, 0.01574074074074074]",FALSE,Text,Cocrdinates,0,0,"(195, 194, 194)"
frame_0030.jpg,1371d8111e,text,"[371, 223, 463, 242]","[0.2171875, 0.2152777777777778, 0.04791666666666667, 0.017592592592592594]",FALSE,Text,Paripharzl Patn,0,0,"(213, 213, 213)"
frame_0030.jpg,4a1e2c1ce8,text,"[1253, 217, 1336, 238]","[0.67421875, 0.21064814814814814, 0.043229166666666666, 0.019444444444444445]",FALSE,Text,Swiping grid,0,0,"(203, 202, 203)"
frame_0030.jpg,97ba7f468a,text,"[375, 260, 410, 275]","[0.20442708333333334, 0.24768518518518517, 0.018229166666666668, 0.013888888888888888]",FALSE,Text,Mode,0,0,"(200, 199, 199)"
frame_0030.jpg,4e385db7ac,text,"[509, 259, 565, 273]","[0.2796875, 0.2462962962962963, 0.029166666666666667, 0.012962962962962963]",FALSE,Text,Stancerd,0,0,"(165, 178, 194)"
frame_0030.jpg,64e7962c14,text,"[1326, 246, 1384, 298]","[0.7057291666666666, 0.2518518518518518, 0.030208333333333334, 0.04814814814814815]",FALSE,Text,2i,0,0,"(175, 173, 169)"
frame_0030.jpg,aca03fa033,text,"[5, 278, 38, 295]","[0.011197916666666667, 0.2652777777777778, 0.0171875, 0.01574074074074074]",FALSE,Text,CAM,0,0,"(189, 190, 190)"
frame_0030.jpg,98e469fa45,text,"[375, 288, 465, 305]","[0.21875, 0.274537037037037, 0.046875, 0.01574074074074074]",FALSE,Text,Sice ellowance,0,0,"(208, 208, 208)"
frame_0030.jpg,2f06814428,text,"[11, 307, 41, 318]","[0.013541666666666667, 0.28935185185185186, 0.015625, 0.010185185185185186]",FALSE,Text,Jobs,0,0,"(193, 192, 192)"
frame_0030.jpg,51ab911674,text,"[56, 307, 90, 321]","[0.03802083333333333, 0.29074074074074074, 0.017708333333333333, 0.012962962962962963]",FALSE,Text,Tools,0,0,"(200, 200, 201)"
frame_0030.jpg,3a6636c21e,text,"[103, 309, 149, 321]","[0.065625, 0.2916666666666667, 0.023958333333333335, 0.011111111111111112]",FALSE,Text,Frames,0,0,"(189, 191, 192)"
frame_0030.jpg,b9ba74500b,text,"[159, 309, 203, 323]","[0.09427083333333333, 0.29259259259259257, 0.022916666666666665, 0.012962962962962963]",FALSE,Text,Mocels,0,0,"(194, 192, 191)"
frame_0030.jpg,9923a13582,text,"[212, 307, 266, 323]","[0.12447916666666667, 0.2916666666666667, 0.028125, 0.014814814814814815]",FALSE,Text,Faatjres,0,0,"(202, 202, 202)"
frame_0030.jpg,6df1cf8636,text,"[279, 309, 322, 321]","[0.15651041666666668, 0.2916666666666667, 0.022395833333333334, 0.011111111111111112]",FALSE,Text,Mlacros,0,0,"(185, 184, 186)"
frame_0030.jpg,d166069403,text,"[405, 318, 484, 333]","[0.23151041666666666, 0.3013888888888889, 0.04114583333333333, 0.013888888888888888]",FALSE,Text,cisplacement,0,0,"(201, 201, 202)"
frame_0030.jpg,ceacb829e1,text,"[89, 330, 154, 347]","[0.06328125, 0.31342592592592594, 0.033854166666666664, 0.01574074074074074]",FALSE,Text,316L Wall,0,0,"(220, 218, 218)"
frame_0030.jpg,7a90ecc5bf,text,"[375, 345, 472, 361]","[0.22057291666666667, 0.32685185185185184, 0.050520833333333334, 0.014814814814814815]",FALSE,Text,Close gap offset,0,0,"(205, 205, 205)"
frame_0030.jpg,5a88a3373c,text,"[90, 371, 191, 386]","[0.07317708333333334, 0.350462962962963, 0.05260416666666667, 0.013888888888888888]",FALSE,Text,Test Print Blane,0,0,"(213, 213, 213)"
frame_0030.jpg,b6fda607c1,text,"[143, 390, 165, 409]","[0.08020833333333334, 0.3699074074074074, 0.011458333333333333, 0.017592592592592594]",FALSE,Text,5X,0,0,"(242, 242, 241)"
frame_0030.jpg,13270f73dc,text,"[212, 393, 273, 409]","[0.12630208333333334, 0.3712962962962963, 0.03177083333333333, 0.014814814814814815]",FALSE,Text,Finishing,0,0,"(237, 237, 237)"
frame_0030.jpg,e5377a5c7c,text,"[144, 408, 296, 432]","[0.11458333333333333, 0.3888888888888889, 0.07916666666666666, 0.022222222222222223]",FALSE,Text,Additive Manufacturing,0,0,"(216, 216, 216)"
frame_0030.jpg,d367b0b22a,text,"[384, 431, 487, 445]","[0.22682291666666668, 0.40555555555555556, 0.05364583333333333, 0.012962962962962963]",FALSE,Text,Additianal oullre,0,0,"(203, 202, 202)"
frame_0030.jpg,ef053199a7,text,"[1257, 445, 1311, 462]","[0.66875, 0.4199074074074074, 0.028125, 0.01574074074074074]",FALSE,Text,Visibility,0,0,"(192, 190, 191)"
frame_0030.jpg,4ff47ecdb9,text,"[375, 459, 425, 471]","[0.20833333333333334, 0.4305555555555556, 0.026041666666666668, 0.011111111111111112]",FALSE,Text,Nymte",0,0,"(198, 198, 198)"
frame_0030.jpg,99f3e49eed,text,"[1257, 474, 1297, 491]","[0.6651041666666667, 0.44675925925925924, 0.020833333333333332, 0.01574074074074074]",FALSE,Text,Types,0,0,"(167, 167, 166)"
frame_0030.jpg,1e0b2cff44,text,"[1445, 474, 1492, 491]","[0.76484375, 0.44675925925925924, 0.024479166666666666, 0.01574074074074074]",FALSE,Text,Entities,0,0,"(165, 165, 165)"
frame_0030.jpg,44dfb4de48,text,"[1298, 498, 1347, 514]","[0.6888020833333334, 0.4685185185185185, 0.025520833333333333, 0.014814814814814815]",FALSE,Text,Entitie;,0,0,"(191, 191, 192)"
frame_0030.jpg,1e0d5b3292,text,"[1259, 524, 1303, 540]","[0.6671875, 0.4925925925925926, 0.022916666666666665, 0.014814814814814815]",FALSE,Text,Search,0,0,"(161, 162, 162)"
frame_0030.jpg,2fc0631c51,text,"[1257, 553, 1305, 566]","[0.6671875, 0.5180555555555556, 0.025, 0.012037037037037037]",FALSE,Text,Names,0,0,"(161, 160, 161)"
frame_0030.jpg,74b21f9bff,text,"[1445, 550, 1492, 566]","[0.76484375, 0.5166666666666667, 0.024479166666666666, 0.014814814814814815]",FALSE,Text,Entities,0,0,"(170, 170, 171)"
frame_0030.jpg,5e2b1ea65e,text,"[1633, 550, 1658, 566]","[0.85703125, 0.5166666666666667, 0.013020833333333334, 0.014814814814814815]",FALSE,Text,Des,0,0,"(167, 167, 168)"
frame_0030.jpg,cdcb362044,text,"[22, 563, 65, 577]","[0.02265625, 0.5277777777777778, 0.022395833333333334, 0.012962962962962963]",FALSE,Text,ection,0,0,"(187, 186, 187)"
frame_0030.jpg,2738c667b5,text,"[367, 576, 412, 592]","[0.20286458333333332, 0.5407407407407407, 0.0234375, 0.014814814814814815]",FALSE,Text,Priorty,0,0,"(211, 210, 210)"
frame_0030.jpg,fb7d25e6b9,text,"[48, 585, 97, 600]","[0.037760416666666664, 0.5486111111111112, 0.025520833333333333, 0.013888888888888888]",FALSE,Text,Entities,0,0,"(207, 208, 208)"
frame_0030.jpg,9ae713c3f5,text,"[376, 600, 491, 616]","[0.22578125, 0.562962962962963, 0.059895833333333336, 0.014814814814814815]",FALSE,Text,Pe ioneral patn first,0,0,"(209, 208, 208)"
frame_0030.jpg,aae0aa67fe,text,"[1320, 592, 1371, 611]","[0.70078125, 0.5569444444444445, 0.0265625, 0.017592592592592594]",FALSE,Text,1.13.22,0,0,"(211, 211, 212)"
frame_0030.jpg,26106db0b3,text,"[1692, 622, 1812, 646]","[0.9125, 0.587037037037037, 0.0625, 0.022222222222222223]",FALSE,Text,"Fillingim, Blane",0,0,"(34, 34, 34)"
frame_0030.jpg,910f9d73f3,text,"[369, 638, 416, 653]","[0.20442708333333334, 0.5976851851851852, 0.024479166666666666, 0.013888888888888888]",FALSE,Text,Option:,0,0,"(202, 201, 200)"
frame_0030.jpg,88fbd33141,text,"[1351, 631, 1404, 651]","[0.7174479166666666, 0.5935185185185186, 0.027604166666666666, 0.018518518518518517]",FALSE,Text,Sample,0,0,"(178, 177, 178)"
frame_0030.jpg,7988f3320a,text,"[1322, 653, 1352, 666]","[0.6963541666666667, 0.6106481481481482, 0.015625, 0.012037037037037037]",FALSE,Text,Wall,0,0,"(175, 176, 179)"
frame_0030.jpg,cd510df9df,text,"[1363, 651, 1390, 666]","[0.7169270833333333, 0.6097222222222223, 0.0140625, 0.013888888888888888]",FALSE,Text,"5,0.7",0,0,"(187, 183, 181)"
frame_0030.jpg,d3dab1174a,text,"[1630, 651, 1660, 666]","[0.8567708333333334, 0.6097222222222223, 0.015625, 0.013888888888888888]",FALSE,Text,Deft,0,0,"(166, 166, 168)"
frame_0030.jpg,308c965ce1,text,"[393, 666, 497, 683]","[0.23177083333333334, 0.624537037037037, 0.05416666666666667, 0.01574074074074074]",FALSE,Text,Invert cirecton by,0,0,"(213, 212, 213)"
frame_0030.jpg,02d0146d46,text,"[652, 666, 689, 679]","[0.34921875, 0.6226851851851852, 0.019270833333333334, 0.012037037037037037]",FALSE,Text,Inver,0,0,"(207, 206, 206)"
frame_0030.jpg,6faad64602,text,"[1257, 683, 1305, 696]","[0.6671875, 0.638425925925926, 0.025, 0.012037037037037037]",FALSE,Text,Names,0,0,"(163, 162, 162)"
frame_0030.jpg,67827275d8,text,"[1445, 683, 1492, 696]","[0.76484375, 0.638425925925926, 0.024479166666666666, 0.012037037037037037]",FALSE,Text,Entities,0,0,"(158, 158, 160)"
frame_0030.jpg,8b0360ba03,text,"[1633, 683, 1658, 696]","[0.85703125, 0.638425925925926, 0.013020833333333334, 0.012037037037037037]",FALSE,Text,Des,0,0,"(155, 155, 156)"
frame_0030.jpg,4edac9e473,text,"[386, 698, 427, 714]","[0.21171875, 0.6537037037037037, 0.021354166666666667, 0.014814814814814815]",FALSE,Text,shepe,0,0,"(206, 207, 207)"
frame_0030.jpg,9f1e1344c0,text,"[375, 727, 453, 740]","[0.215625, 0.6791666666666667, 0.040625, 0.012037037037037037]",FALSE,Text,Dnive sLdace,0,0,"(199, 199, 200)"
frame_0030.jpg,c853b3530c,text,"[685, 727, 723, 740]","[0.36666666666666664, 0.6791666666666667, 0.019791666666666666, 0.012037037037037037]",FALSE,Text,eciad:,0,0,"(196, 196, 196)"
frame_0030.jpg,606541e8cc,text,"[369, 788, 459, 807]","[0.215625, 0.7384259259259259, 0.046875, 0.017592592592592594]",FALSE,Text,Mocify stratecy,0,0,"(210, 210, 210)"
frame_0030.jpg,6af0c534d5,text,"[1250, 823, 1311, 842]","[0.6669270833333333, 0.7708333333333334, 0.03177083333333333, 0.017592592592592594]",FALSE,Text,TyPerMILL,0,0,"(217, 217, 218)"
frame_0030.jpg,952a13a0de,text,"[1341, 825, 1409, 840]","[0.7161458333333334, 0.7708333333333334, 0.035416666666666666, 0.013888888888888888]",FALSE,Text,Cycla signa,0,0,"(207, 206, 206)"
frame_0030.jpg,860a356f29,text,"[1251, 853, 1284, 868]","[0.66015625, 0.7967592592592593, 0.0171875, 0.013888888888888888]",FALSE,Text,Cycla,0,0,"(208, 207, 207)"
frame_0030.jpg,442ea06df5,text,"[1306, 855, 1371, 866]","[0.6971354166666667, 0.7967592592592593, 0.033854166666666664, 0.010185185185185186]",FALSE,Text,tominatad,0,0,"(192, 192, 191)"
frame_0030.jpg,1950a8af3c,text,"[47, 873, 112, 888]","[0.04140625, 0.8152777777777778, 0.033854166666666664, 0.013888888888888888]",FALSE,Text,Attributes,0,0,"(201, 202, 204)"
frame_0030.jpg,78b2cfa414,text,"[70, 892, 109, 908]","[0.046614583333333334, 0.8333333333333334, 0.0203125, 0.014814814814814815]",FALSE,Text,Layer,0,0,"(200, 199, 201)"
frame_0030.jpg,62133d4193,text,"[482, 907, 555, 931]","[0.27005208333333336, 0.850925925925926, 0.03802083333333333, 0.022222222222222223]",FALSE,Text,vTX,0,0,"(220, 219, 215)"
frame_0030.jpg,d09ced90d1,text,"[48, 929, 112, 945]","[0.041666666666666664, 0.8675925925925926, 0.03333333333333333, 0.014814814814814815]",FALSE,Text,Advanced,0,0,"(175, 175, 174)"
frame_0030.jpg,3cef465967,text,"[2, 1047, 128, 1076]","[0.033854166666666664, 0.9828703703703704, 0.065625, 0.026851851851851852]",TRUE,Text,"Fillingim, Blane",0,0,"(27, 27, 27)"
frame_0030.jpg,ddc039991e,text,"[1247, 877, 1634, 906]","[0.7502604166666667, 0.825462962962963, 0.2015625, 0.026851851851851852]",TRUE,Text,Ope-,0,0,"(223, 223, 223)"
frame_0030.jpg,9e2bc2112d,text,"[1247, 877, 1634, 906]","[0.7502604166666667, 0.825462962962963, 0.2015625, 0.026851851851851852]",TRUE,Text,Leval Firishing,0,0,"(223, 223, 223)"
frame_0030.jpg,dcfc1ab452,text,"[1550, 965, 1636, 993]","[0.8296875, 0.9064814814814814, 0.04479166666666667, 0.025925925925925925]",TRUE,Text,12/19/2024,0,0,"(201, 209, 220)"
frame_0030.jpg,79fc3ea4ae,text,"[782, 82, 891, 113]","[0.4356770833333333, 0.09027777777777778, 0.05677083333333333, 0.028703703703703703]",TRUE,Text,Windows,0,0,"(224, 224, 224)"
frame_0030.jpg,af57c81856,text,"[589, 959, 662, 991]","[0.32578125, 0.9027777777777778, 0.03802083333333333, 0.02962962962962963]",TRUE,Text,Search,0,0,"(226, 227, 235)"
frame_0030.jpg,a4d6c7204a,text,"[1713, 456, 1872, 620]","[0.93359375, 0.4981481481481482, 0.0828125, 0.15185185185185185]",TRUE,Text,BF,0,0,"(158, 166, 172)"
frame_0030.jpg,949f1e0f84,text,"[3, 232, 334, 263]","[0.08776041666666666, 0.22916666666666666, 0.17239583333333333, 0.028703703703703703]",TRUE,Text,"-48,675",0,0,"(217, 218, 218)"
frame_0030.jpg,8b7669c0b0,text,"[3, 232, 334, 263]","[0.08776041666666666, 0.22916666666666666, 0.17239583333333333, 0.028703703703703703]",TRUE,Text,53.753,0,0,"(217, 218, 218)"
frame_0030.jpg,f6d63de484,text,"[1249, 700, 1671, 785]","[0.7604166666666666, 0.6875, 0.21979166666666666, 0.0787037037037037]",TRUE,Text,Colcr,0,0,"(208, 209, 209)"
frame_0030.jpg,1f4e22053f,text,"[1249, 700, 1671, 785]","[0.7604166666666666, 0.6875, 0.21979166666666666, 0.0787037037037037]",TRUE,Text,RGB,0,0,"(208, 209, 209)"
frame_0030.jpg,ea86e8f7b6,text,"[1249, 700, 1671, 785]","[0.7604166666666666, 0.6875, 0.21979166666666666, 0.0787037037037037]",TRUE,Text,Turqucise,0,0,"(208, 209, 209)"
frame_0030.jpg,1f4e22053f,text,"[1249, 700, 1671, 785]","[0.7604166666666666, 0.6875, 0.21979166666666666, 0.0787037037037037]",TRUE,Text,RGB,0,0,"(208, 209, 209)"
frame_0030.jpg,d7ed1223aa,text,"[1249, 700, 1671, 785]","[0.7604166666666666, 0.6875, 0.21979166666666666, 0.0787037037037037]",TRUE,Text,03 Teal,0,0,"(208, 209, 209)"
frame_0030.jpg,1f4e22053f,text,"[1249, 700, 1671, 785]","[0.7604166666666666, 0.6875, 0.21979166666666666, 0.0787037037037037]",TRUE,Text,RGB,0,0,"(208, 209, 209)"
frame_0030.jpg,0f8f310d87,text,"[0, 594, 332, 869]","[0.08645833333333333, 0.6773148148148148, 0.17291666666666666, 0.25462962962962965]",TRUE,Text,Point,0,0,"(213, 214, 213)"
frame_0030.jpg,4787c2fc96,text,"[0, 594, 332, 869]","[0.08645833333333333, 0.6773148148148148, 0.17291666666666666, 0.25462962962962965]",TRUE,Text,Curve,0,0,"(213, 214, 213)"
frame_0030.jpg,a9d877fd70,text,"[0, 594, 332, 869]","[0.08645833333333333, 0.6773148148148148, 0.17291666666666666, 0.25462962962962965]",TRUE,Text,Face,0,0,"(213, 214, 213)"
frame_0030.jpg,c1bf24f685,text,"[0, 594, 332, 869]","[0.08645833333333333, 0.6773148148148148, 0.17291666666666666, 0.25462962962962965]",TRUE,Text,Feature,0,0,"(213, 214, 213)"
frame_0030.jpg,e306d38c80,text,"[0, 594, 332, 869]","[0.08645833333333333, 0.6773148148148148, 0.17291666666666666, 0.25462962962962965]",TRUE,Text,Sclid,0,0,"(213, 214, 213)"
frame_0030.jpg,f292325d25,text,"[0, 594, 332, 869]","[0.08645833333333333, 0.6773148148148148, 0.17291666666666666, 0.25462962962962965]",TRUE,Text,Polyline,0,0,"(213, 214, 213)"
frame_0030.jpg,b6d649a487,text,"[0, 594, 332, 869]","[0.08645833333333333, 0.6773148148148148, 0.17291666666666666, 0.25462962962962965]",TRUE,Text,Toolpath,0,0,"(213, 214, 213)"
frame_0030.jpg,f263f76d08,text,"[0, 594, 332, 869]","[0.08645833333333333, 0.6773148148148148, 0.17291666666666666, 0.25462962962962965]",TRUE,Text,Point cloud,0,0,"(213, 214, 213)"
frame_0030.jpg,ae8f681090,text,"[0, 594, 332, 869]","[0.08645833333333333, 0.6773148148148148, 0.17291666666666666, 0.25462962962962965]",TRUE,Text,Note,0,0,"(213, 214, 213)"
frame_0030.jpg,b77c097386,text,"[0, 594, 332, 869]","[0.08645833333333333, 0.6773148148148148, 0.17291666666666666, 0.25462962962962965]",TRUE,Text,Cimension,0,0,"(213, 214, 213)"
frame_0030.jpg,3c7d06bb99,text,"[0, 594, 332, 869]","[0.08645833333333333, 0.6773148148148148, 0.17291666666666666, 0.25462962962962965]",TRUE,Text,Vector graphic,0,0,"(213, 214, 213)"
frame_0030.jpg,663a846a38,text,"[0, 594, 332, 869]","[0.08645833333333333, 0.6773148148148148, 0.17291666666666666, 0.25462962962962965]",TRUE,Text,Group,0,0,"(213, 214, 213)"
frame_0030.jpg,7d705eee61,icon,"[948, 952, 989, 1003]","[0.5044270833333333, 0.9050925925925926, 0.021354166666666667, 0.04722222222222222]",TRUE,Clickable,No object detected.,0,0,"(208, 207, 199)"
frame_0030.jpg,d0a173f3ec,icon,"[1055, 962, 1087, 996]","[0.5578125, 0.9064814814814814, 0.016666666666666666, 0.03148148148148148]",TRUE,Clickable,No object detected.,0,0,"(119, 143, 174)"
frame_0030.jpg,c03bd0e8a3,icon,"[1001, 960, 1038, 996]","[0.5309895833333333, 0.9055555555555556, 0.019270833333333334, 0.03333333333333333]",TRUE,Clickable,No object detected.,0,0,"(157, 191, 212)"
frame_0030.jpg,0d5d2e729f,icon,"[1104, 962, 1138, 997]","[0.5838541666666667, 0.9069444444444444, 0.017708333333333333, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(168, 172, 182)"
frame_0030.jpg,713e3c82e6,icon,"[896, 952, 944, 1002]","[0.4791666666666667, 0.9046296296296297, 0.025, 0.046296296296296294]",TRUE,Clickable,No object detected.,0,0,"(204, 206, 224)"
frame_0030.jpg,620592c3ba,icon,"[836, 950, 890, 1004]","[0.44947916666666665, 0.9046296296296297, 0.028125, 0.05]",TRUE,Clickable,No object detected.,0,0,"(202, 207, 223)"
frame_0030.jpg,528bc0da9a,icon,"[1, 957, 53, 997]","[0.0140625, 0.9046296296296297, 0.027083333333333334, 0.037037037037037035]",TRUE,Clickable,No object detected.,0,0,"(190, 213, 233)"
frame_0030.jpg,066550a8fa,icon,"[1348, 77, 1385, 119]","[0.71171875, 0.09074074074074075, 0.019270833333333334, 0.03888888888888889]",TRUE,Clickable,a black and white photo of a woman in a pink dress,0,0,"(230, 230, 230)"
frame_0030.jpg,d709283896,icon,"[1274, 80, 1307, 117]","[0.6721354166666667, 0.0912037037037037, 0.0171875, 0.03425925925925926]",TRUE,Clickable,No object detected.,0,0,"(227, 227, 227)"
frame_0030.jpg,c4d3bb9113,icon,"[1313, 77, 1339, 119]","[0.690625, 0.09074074074074075, 0.013541666666666667, 0.03888888888888889]",TRUE,Clickable,No object detected.,0,0,"(231, 231, 231)"
frame_0030.jpg,2d1a7f3e08,icon,"[2, 1047, 128, 1076]","[0.033854166666666664, 0.9828703703703704, 0.065625, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(27, 27, 27)"
frame_0030.jpg,c4c2a10f47,icon,"[535, 958, 568, 993]","[0.2872395833333333, 0.9032407407407408, 0.0171875, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(128, 180, 227)"
frame_0030.jpg,31bd810eb7,icon,"[1391, 79, 1421, 118]","[0.7322916666666667, 0.0912037037037037, 0.015625, 0.03611111111111111]",TRUE,Clickable,No object detected.,0,0,"(223, 223, 224)"
frame_0030.jpg,74e0f874a2,icon,"[1247, 877, 1634, 906]","[0.7502604166666667, 0.825462962962963, 0.2015625, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(223, 223, 223)"
frame_0030.jpg,52677c6bbe,icon,"[51, 87, 101, 112]","[0.03958333333333333, 0.09212962962962963, 0.026041666666666668, 0.023148148148148147]",TRUE,Clickable,No object detected.,0,0,"(206, 225, 217)"
frame_0030.jpg,ba42629531,icon,"[1550, 965, 1636, 993]","[0.8296875, 0.9064814814814814, 0.04479166666666667, 0.025925925925925925]",TRUE,Clickable,No object detected.,0,0,"(201, 209, 220)"
frame_0030.jpg,6f01912cab,icon,"[1579, 84, 1604, 114]","[0.82890625, 0.09166666666666666, 0.013020833333333334, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(219, 219, 219)"
frame_0030.jpg,ca2509a28c,icon,"[1538, 85, 1573, 115]","[0.81015625, 0.09259259259259259, 0.018229166666666668, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(231, 231, 231)"
frame_0030.jpg,443c05fb5f,icon,"[782, 82, 891, 113]","[0.4356770833333333, 0.09027777777777778, 0.05677083333333333, 0.028703703703703703]",TRUE,Clickable,No object detected.,0,0,"(224, 224, 224)"
frame_0030.jpg,a605122ba6,icon,"[1236, 82, 1266, 115]","[0.6515625, 0.0912037037037037, 0.015625, 0.030555555555555555]",TRUE,Clickable,No object detected.,0,0,"(226, 226, 226)"
frame_0030.jpg,5857ab076b,icon,"[98, 179, 125, 209]","[0.05807291666666667, 0.17962962962962964, 0.0140625, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(120, 154, 185)"
frame_0030.jpg,3f5d72ef1e,icon,"[589, 959, 662, 991]","[0.32578125, 0.9027777777777778, 0.03802083333333333, 0.02962962962962963]",TRUE,Clickable,No object detected.,0,0,"(226, 227, 235)"
frame_0030.jpg,0097a7b097,icon,"[1465, 79, 1499, 119]","[0.771875, 0.09166666666666666, 0.017708333333333333, 0.037037037037037035]",TRUE,Clickable,No object detected.,0,0,"(233, 233, 233)"
frame_0030.jpg,b4ac814081,icon,"[1452, 962, 1484, 991]","[0.7645833333333333, 0.9041666666666667, 0.016666666666666666, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(203, 211, 221)"
