Image Name,Element ID,Type,Bounding Box,Normalized Bounding Box,Interactivity,Interaction Type,Content,OCR Confidence,IOU with Previous,Dominant Color,,,
frame_168.png,4d3f076fc1,text,"[1153, 654, 1229, 700]","[0.6203125, 0.6268518518518519, 0.03958333333333333, 0.04259259259259259]",TRUE,Text,points,0,0,"(190, 190, 194)",,,
frame_168.png,e1d8b833f9,text,"[783, 83, 887, 111]","[0.4348958333333333, 0.08981481481481482, 0.05416666666666667, 0.025925925925925925]",TRUE,Text,Windows,0,0,"(221, 221, 221)",,,
frame_168.png,aea77d0b17,text,"[1306, 858, 1376, 889]","[0.6984375, 0.8087962962962963, 0.036458333333333336, 0.028703703703703703]",TRUE,Text,Visibility,0,0,"(193, 193, 194)",,,
frame_168.png,fb7c0b65e9,text,"[1258, 898, 1430, 925]","[0.7, 0.8439814814814814, 0.08958333333333333, 0.025]",TRUE,Text,Search &nd,0,0,"(177, 181, 185)",,,
frame_168.png,712b9ee799,text,"[1258, 898, 1430, 925]","[0.7, 0.8439814814814814, 0.08958333333333333, 0.025]",TRUE,Text,command,0,0,"(177, 181, 185)",,,
frame_168.png,859cd3a42e,text,"[1033, 148, 1087, 171]","[0.5520833333333334, 0.1476851851851852, 0.028125, 0.021296296296296296]",TRUE,Text,CAM,0,0,"(181, 181, 182)",,,
frame_168.png,e49c9ec457,text,"[1249, 808, 1683, 834]","[0.7635416666666667, 0.7601851851851852, 0.22604166666666667, 0.024074074074074074]",TRUE,Text,deiined ta95,0,0,"(159, 164, 169)",,,
frame_168.png,a567ac7dfd,text,"[1249, 808, 1683, 834]","[0.7635416666666667, 0.7601851851851852, 0.22604166666666667, 0.024074074074074074]",TRUE,Text,Uset,0,0,"(159, 164, 169)",,,
frame_168.png,a9d15d7795,text,"[1055, 655, 1141, 700]","[0.571875, 0.6273148148148148, 0.04479166666666667, 0.041666666666666664]",TRUE,Text,Select,0,0,"(191, 191, 195)",,,
frame_168.png,78ebeddb7b,text,"[1713, 455, 1872, 623]","[0.93359375, 0.49907407407407406, 0.0828125, 0.15555555555555556]",TRUE,Text,BF,0,0,"(153, 162, 167)",,,
frame_168.png,2f0c234767,text,"[0, 567, 359, 604]","[0.09348958333333333, 0.5421296296296296, 0.18697916666666667, 0.03425925925925926]",TRUE,Text,Entities,0,0,"(234, 235, 234)",,,
frame_168.png,387bbc70f4,text,"[893, 148, 969, 171]","[0.48489583333333336, 0.1476851851851852, 0.03958333333333333, 0.021296296296296296]",TRUE,Text,Electrodes,0,0,"(171, 171, 172)",,,
frame_168.png,702ddbd391,text,"[1251, 859, 1297, 886]","[0.6635416666666667, 0.8078703703703703, 0.023958333333333335, 0.025]",TRUE,Text,Info,0,0,"(179, 179, 180)",,,
frame_168.png,e3ff9fa4bb,icon,"[1104, 959, 1139, 997]","[0.5841145833333333, 0.9055555555555556, 0.018229166666666668, 0.03518518518518519]",TRUE,Clickable,No object detected.,0,0,"(175, 179, 190)",,,
frame_168.png,104f4e80d6,icon,"[1054, 960, 1088, 996]","[0.5578125, 0.9055555555555556, 0.017708333333333333, 0.03333333333333333]",TRUE,Clickable,No object detected.,0,0,"(130, 151, 182)",,,
frame_168.png,f7fcdf9870,icon,"[1002, 960, 1038, 996]","[0.53125, 0.9055555555555556, 0.01875, 0.03333333333333333]",TRUE,Clickable,No object detected.,0,0,"(155, 191, 211)",,,
frame_168.png,dc9c3a3207,icon,"[1313, 79, 1339, 117]","[0.690625, 0.09074074074074075, 0.013541666666666667, 0.03518518518518519]",TRUE,Clickable,No object detected.,0,0,"(230, 230, 231)",,,
frame_168.png,ff47f68217,icon,"[1275, 82, 1308, 115]","[0.67265625, 0.0912037037037037, 0.0171875, 0.030555555555555555]",TRUE,Clickable,No object detected.,0,0,"(225, 225, 225)",,,
frame_168.png,5e29c53a2e,icon,"[1348, 79, 1385, 118]","[0.71171875, 0.0912037037037037, 0.019270833333333334, 0.03611111111111111]",TRUE,Clickable,a black and white photo of a woman in a pink dress,0,0,"(230, 230, 230)",,,
frame_168.png,8dc6ac793f,icon,"[949, 954, 990, 1002]","[0.5049479166666667, 0.9055555555555556, 0.021354166666666667, 0.044444444444444446]",TRUE,Clickable,No object detected.,0,0,"(208, 207, 197)",,,
frame_168.png,528bc0da9a,icon,"[1, 957, 53, 997]","[0.0140625, 0.9046296296296297, 0.027083333333333334, 0.037037037037037035]",TRUE,Clickable,No object detected.,0,0,"(191, 213, 234)",,,
frame_168.png,deadf5b4fc,icon,"[894, 952, 944, 1001]","[0.4786458333333333, 0.9041666666666667, 0.026041666666666668, 0.04537037037037037]",TRUE,Clickable,No object detected.,0,0,"(204, 207, 225)",,,
frame_168.png,c86bec3edd,icon,"[535, 958, 568, 994]","[0.2872395833333333, 0.9037037037037037, 0.0171875, 0.03333333333333333]",TRUE,Clickable,No object detected.,0,0,"(132, 181, 229)",,,
frame_168.png,6b4a0b0743,icon,"[1391, 81, 1420, 117]","[0.73203125, 0.09166666666666666, 0.015104166666666667, 0.03333333333333333]",TRUE,Clickable,No object detected.,0,0,"(222, 223, 223)",,,
frame_168.png,f91cfe97b6,icon,"[840, 959, 879, 996]","[0.44765625, 0.9050925925925926, 0.0203125, 0.03425925925925926]",TRUE,Clickable,No object detected.,0,0,"(189, 193, 206)",,,
frame_168.png,a799763741,icon,"[1236, 83, 1267, 115]","[0.6518229166666667, 0.09166666666666666, 0.016145833333333335, 0.02962962962962963]",TRUE,Clickable,No object detected.,0,0,"(226, 226, 227)",,,
frame_168.png,5e407e3626,icon,"[97, 180, 126, 208]","[0.05807291666666667, 0.17962962962962964, 0.015104166666666667, 0.025925925925925925]",TRUE,Clickable,No object detected.,0,0,"(117, 152, 185)",,,
frame_168.png,365884d885,icon,"[1, 1046, 127, 1076]","[0.03333333333333333, 0.9824074074074074, 0.065625, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(26, 26, 26)",,,
frame_168.png,d66c067f20,icon,"[1554, 961, 1631, 991]","[0.8294270833333334, 0.9037037037037037, 0.04010416666666667, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(197, 206, 215)",,,
frame_168.png,19138c0f7e,icon,"[1153, 654, 1229, 700]","[0.6203125, 0.6268518518518519, 0.03958333333333333, 0.04259259259259259]",TRUE,Clickable,No object detected.,0,0,"(190, 190, 194)",,,
frame_168.png,ff2ddf4013,icon,"[783, 83, 887, 111]","[0.4348958333333333, 0.08981481481481482, 0.05416666666666667, 0.025925925925925925]",TRUE,Clickable,No object detected.,0,0,"(221, 221, 221)",,,
frame_168.png,dff83dbf7b,icon,"[1306, 858, 1376, 889]","[0.6984375, 0.8087962962962963, 0.036458333333333336, 0.028703703703703703]",TRUE,Clickable,No object detected.,0,0,"(193, 193, 194)",,,
frame_168.png,55413c2f59,icon,"[1256, 654, 1301, 702]","[0.6658854166666667, 0.6277777777777778, 0.0234375, 0.044444444444444446]",TRUE,Clickable,No object detected.,0,0,"(189, 188, 189)",,,
frame_168.png,9b8826e4e7,icon,"[645, 908, 679, 949]","[0.34479166666666666, 0.8597222222222223, 0.017708333333333333, 0.03796296296296296]",TRUE,Clickable,No object detected.,0,0,"(194, 143, 198)",,,
frame_168.png,ba2e160c27,icon,"[953, 907, 992, 946]","[0.5065104166666666, 0.8578703703703704, 0.0203125, 0.03611111111111111]",TRUE,Clickable,No object detected.,0,0,"(181, 181, 181)",,,
frame_168.png,edb84a327f,icon,"[1452, 961, 1483, 990]","[0.7643229166666666, 0.9032407407407408, 0.016145833333333335, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(203, 212, 222)",,,
frame_168.png,c8b7418ab6,icon,"[1496, 948, 1538, 1002]","[0.7901041666666667, 0.9027777777777778, 0.021875, 0.05]",TRUE,Clickable,No object detected.,0,0,"(214, 222, 233)",,,
frame_168.png,86d56b142b,icon,"[128, 180, 162, 208]","[0.07552083333333333, 0.17962962962962964, 0.017708333333333333, 0.025925925925925925]",TRUE,Clickable,No object detected.,0,0,"(215, 155, 127)",,,
frame_168.png,668dfeddf3,icon,"[1465, 80, 1497, 119]","[0.7713541666666667, 0.09212962962962963, 0.016666666666666666, 0.03611111111111111]",TRUE,Clickable,No object detected.,0,0,"(233, 233, 233)",,,
frame_168.png,5527ab9bcf,icon,"[1313, 655, 1354, 698]","[0.69453125, 0.6263888888888889, 0.021354166666666667, 0.03981481481481482]",TRUE,Clickable,No object detected.,0,0,"(194, 193, 194)",,,
frame_168.png,7429950efc,icon,"[1374, 852, 1670, 892]","[0.7927083333333333, 0.8074074074074075, 0.15416666666666667, 0.037037037037037035]",TRUE,Clickable,No object detected.,0,0,"(245, 245, 245)",,,
frame_168.png,8242811d9f,icon,"[913, 907, 945, 946]","[0.48385416666666664, 0.8578703703703704, 0.016666666666666666, 0.03611111111111111]",TRUE,Clickable,No object detected.,0,0,"(185, 183, 179)",,,
frame_168.png,ca557f6826,icon,"[3, 179, 95, 210]","[0.025520833333333333, 0.18009259259259258, 0.04791666666666667, 0.028703703703703703]",TRUE,Clickable,No object detected.,0,0,"(166, 178, 193)",,,
frame_168.png,701ff6d7ef,icon,"[51, 87, 100, 111]","[0.039322916666666666, 0.09166666666666666, 0.025520833333333333, 0.022222222222222223]",TRUE,Clickable,No object detected.,0,0,"(204, 225, 216)",,,
frame_168.png,f63a0fced3,icon,"[430, 215, 458, 249]","[0.23125, 0.21481481481481482, 0.014583333333333334, 0.03148148148148148]",TRUE,Clickable,No object detected.,0,0,"(121, 137, 152)",,,
frame_168.png,634e65aa25,icon,"[1425, 78, 1456, 119]","[0.7502604166666667, 0.0912037037037037, 0.016145833333333335, 0.03796296296296296]",TRUE,Clickable,No object detected.,0,0,"(234, 234, 234)",,,
frame_168.png,5ac2460aed,icon,"[590, 960, 636, 990]","[0.31927083333333334, 0.9027777777777778, 0.023958333333333335, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(223, 226, 233)",,,
frame_168.png,6915ad6964,icon,"[1258, 898, 1430, 925]","[0.7, 0.8439814814814814, 0.08958333333333333, 0.025]",TRUE,Clickable,No object detected.,0,0,"(177, 181, 185)",,,
frame_168.png,88c1fc6dd3,icon,"[1033, 148, 1087, 171]","[0.5520833333333334, 0.1476851851851852, 0.028125, 0.021296296296296296]",TRUE,Clickable,No object detected.,0,0,"(181, 181, 182)",,,
frame_168.png,d51a7e4fea,icon,"[1539, 84, 1576, 115]","[0.8111979166666666, 0.09212962962962963, 0.019270833333333334, 0.028703703703703703]",TRUE,Clickable,No object detected.,0,0,"(232, 232, 232)",,,
frame_168.png,94d07f9369,icon,"[505, 213, 674, 252]","[0.30703125, 0.2152777777777778, 0.08802083333333334, 0.03611111111111111]",TRUE,Clickable,No object detected.,0,0,"(164, 166, 169)",,,
frame_168.png,e92a71273a,icon,"[1504, 84, 1530, 116]","[0.7901041666666667, 0.09259259259259259, 0.013541666666666667, 0.02962962962962963]",TRUE,Clickable,No object detected.,0,0,"(224, 224, 225)",,,
frame_168.png,28c55d3ed6,icon,"[1249, 808, 1683, 834]","[0.7635416666666667, 0.7601851851851852, 0.22604166666666667, 0.024074074074074074]",TRUE,Clickable,"The image is of a long, slender object with a curved shape. It appears to be a piece of jewelry, possibly a necklace or a bracelet.",0,0,"(159, 164, 169)",,,
frame_168.png,5a141966e0,icon,"[468, 213, 499, 251]","[0.2518229166666667, 0.21481481481481482, 0.016145833333333335, 0.03518518518518519]",TRUE,Clickable,No object detected.,0,0,"(159, 119, 105)",,,
frame_168.png,3665d008a9,icon,"[1578, 84, 1604, 113]","[0.8286458333333333, 0.0912037037037037, 0.013541666666666667, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(219, 219, 219)",,,
frame_168.png,f765e107f5,icon,"[1368, 655, 1411, 696]","[0.7236979166666667, 0.625462962962963, 0.022395833333333334, 0.03796296296296296]",TRUE,Clickable,No object detected.,0,0,"(195, 196, 205)",,,
frame_168.png,e5fed3e395,icon,"[1055, 655, 1141, 700]","[0.571875, 0.6273148148148148, 0.04479166666666667, 0.041666666666666664]",TRUE,Clickable,No object detected.,0,0,"(191, 191, 195)",,,
frame_168.png,d710beac61,icon,"[1713, 455, 1872, 623]","[0.93359375, 0.49907407407407406, 0.0828125, 0.15555555555555556]",TRUE,Clickable,No object detected.,0,0,"(153, 162, 167)",,,
frame_168.png,60c5aba8de,icon,"[2, 481, 205, 509]","[0.05390625, 0.4583333333333333, 0.10572916666666667, 0.025925925925925925]",TRUE,Clickable,No object detected.,0,0,"(232, 232, 233)",,,
frame_168.png,c63c4f5b1b,icon,"[985, 148, 1016, 171]","[0.52109375, 0.1476851851851852, 0.016145833333333335, 0.021296296296296296]",TRUE,Clickable,No object detected.,0,0,"(177, 176, 177)",,,
frame_168.png,fe98b68a82,icon,"[1448, 749, 1683, 787]","[0.8153645833333333, 0.7111111111111111, 0.12239583333333333, 0.03518518518518519]",TRUE,Clickable,No object detected.,0,0,"(170, 171, 173)",,,
frame_168.png,662d4bbf48,icon,"[851, 212, 929, 250]","[0.4635416666666667, 0.21388888888888888, 0.040625, 0.03518518518518519]",TRUE,Clickable,No object detected.,0,0,"(172, 169, 175)",,,
frame_168.png,cc662398ff,icon,"[882, 906, 906, 946]","[0.465625, 0.8574074074074074, 0.0125, 0.037037037037037035]",TRUE,Clickable,No object detected.,0,0,"(158, 160, 158)",,,
frame_168.png,660cf14e85,icon,"[0, 567, 359, 604]","[0.09348958333333333, 0.5421296296296296, 0.18697916666666667, 0.03425925925925926]",TRUE,Clickable,The image is a screenshot of a computer screen with a number of buttons on it.,0,0,"(234, 235, 234)",,,
frame_168.png,70071fca9b,icon,"[1572, 122, 1650, 152]","[0.8390625, 0.12685185185185185, 0.040625, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(232, 232, 237)",,,
frame_168.png,22a1e9a49e,icon,"[893, 148, 969, 171]","[0.48489583333333336, 0.1476851851851852, 0.03958333333333333, 0.021296296296296296]",TRUE,Clickable,No object detected.,0,0,"(171, 171, 172)",,,
frame_168.png,5236c71e83,icon,"[684, 907, 717, 950]","[0.36484375, 0.8597222222222223, 0.0171875, 0.03981481481481482]",TRUE,Clickable,No object detected.,0,0,"(190, 189, 190)",,,
frame_168.png,0fadf18b74,icon,"[600, 908, 635, 947]","[0.3216145833333333, 0.8587962962962963, 0.018229166666666668, 0.03611111111111111]",TRUE,Clickable,No object detected.,0,0,"(153, 153, 154)",,,
frame_168.png,89350a443a,icon,"[10, 513, 211, 543]","[0.05755208333333333, 0.4888888888888889, 0.1046875, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(246, 246, 246)",,,
frame_168.png,061b8db424,icon,"[1613, 244, 1670, 299]","[0.8549479166666667, 0.2513888888888889, 0.0296875, 0.05092592592592592]",TRUE,Clickable,No object detected.,0,0,"(183, 181, 183)",,,
frame_168.png,b35fa1b4b7,icon,"[1415, 960, 1440, 991]","[0.7434895833333334, 0.9032407407407408, 0.013020833333333334, 0.028703703703703703]",TRUE,Clickable,No object detected.,0,0,"(220, 229, 240)",,,
frame_168.png,bee8d59bd1,icon,"[1540, 241, 1599, 298]","[0.8174479166666667, 0.24953703703703703, 0.030729166666666665, 0.05277777777777778]",TRUE,Clickable,No object detected.,0,0,"(180, 180, 184)",,,
frame_168.png,2e0fc2f3ee,icon,"[1251, 859, 1297, 886]","[0.6635416666666667, 0.8078703703703703, 0.023958333333333335, 0.025]",TRUE,Clickable,No object detected.,0,0,"(179, 179, 180)",,,
frame_168.png,0659d06dbf,icon,"[761, 907, 801, 949]","[0.40677083333333336, 0.8592592592592593, 0.020833333333333332, 0.03888888888888889]",TRUE,Clickable,No object detected.,0,0,"(177, 169, 173)",,,
frame_168.png,516e6b51f5,icon,"[772, 214, 815, 249]","[0.41328125, 0.21435185185185185, 0.022395833333333334, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(157, 162, 151)",,,
frame_168.png,1a1ed3a6bf,icon,"[201, 479, 263, 510]","[0.12083333333333333, 0.45787037037037037, 0.03229166666666667, 0.028703703703703703]",TRUE,Clickable,No object detected.,0,0,"(236, 236, 237)",,,
frame_168.png,28b87af757,icon,"[2, 224, 85, 243]","[0.02265625, 0.2162037037037037, 0.043229166666666666, 0.017592592592592594]",TRUE,Clickable,No object detected.,0,0,"(184, 184, 185)",,,
frame_169.png,f047a2644c,text,"[20, 124, 100, 145]","[0.03125, 0.12453703703703704, 0.041666666666666664, 0.019444444444444445]",FALSE,Text,hyperMILL?,0,0,"(212, 213, 217)",,,
frame_169.png,f4afcc92ff,text,"[145, 127, 225, 143]","[0.09635416666666667, 0.125, 0.041666666666666664, 0.014814814814814815]",FALSE,Text,FOR RESALE,0,0,"(203, 204, 208)",,,
frame_169.png,fb64ed10da,text,"[233, 126, 612, 145]","[0.22005208333333334, 0.12546296296296297, 0.19739583333333333, 0.017592592592592594]",FALSE,Text,[WMac{Dropbox for Business 316l SpotSizeWalls  2022_01_11,0,0,"(208, 209, 213)",,,
frame_169.png,3ccc404eaa,text,"[648, 124, 792, 144]","[0.375, 0.12407407407407407, 0.075, 0.018518518518518517]",FALSE,Text,Wall3o 316L Wallhmc],0,0,"(210, 211, 215)",,,
frame_169.png,3ede0c95b3,text,"[59, 152, 87, 168]","[0.03802083333333333, 0.14814814814814814, 0.014583333333333334, 0.014814814814814815]",FALSE,Text,Edit,0,0,"(146, 145, 147)",,,
frame_169.png,108993c4ee,text,"[105, 152, 149, 168]","[0.06614583333333333, 0.14814814814814814, 0.022916666666666665, 0.014814814814814815]",FALSE,Text,Select,0,0,"(153, 152, 153)",,,
frame_169.png,4eaf5d4bb9,text,"[166, 148, 228, 174]","[0.10260416666666666, 0.14907407407407408, 0.03229166666666667, 0.024074074074074074]",FALSE,Text,Drafting,0,0,"(166, 166, 168)",,,
frame_169.png,dbfd18cb90,text,"[247, 155, 294, 168]","[0.14088541666666668, 0.14953703703703702, 0.024479166666666666, 0.012037037037037037]",FALSE,Text,Curves,0,0,"(143, 140, 141)",,,
frame_169.png,21d23becf4,text,"[315, 155, 365, 170]","[0.17708333333333334, 0.15046296296296297, 0.026041666666666668, 0.013888888888888888]",FALSE,Text,Shapes,0,0,"(137, 136, 137)",,,
frame_169.png,2d739de51f,text,"[384, 155, 442, 168]","[0.21510416666666668, 0.14953703703703702, 0.030208333333333334, 0.012037037037037037]",FALSE,Text,Features,0,0,"(136, 135, 137)",,,
frame_169.png,891622c859,text,"[463, 152, 527, 168]","[0.2578125, 0.14814814814814814, 0.03333333333333333, 0.014814814814814815]",FALSE,Text,Booleans,0,0,"(153, 150, 150)",,,
frame_169.png,95ffdc7325,text,"[547, 152, 596, 170]","[0.29765625, 0.14907407407407408, 0.025520833333333333, 0.016666666666666666]",FALSE,Text,Modify,0,0,"(147, 147, 148)",,,
frame_169.png,bfbcacc2f3,text,"[617, 152, 652, 168]","[0.33046875, 0.14814814814814814, 0.018229166666666668, 0.014814814814814815]",FALSE,Text,Viewv,0,0,"(155, 154, 155)",,,
frame_169.png,26c393745e,text,"[671, 155, 746, 170]","[0.3690104166666667, 0.15046296296296297, 0.0390625, 0.013888888888888888]",FALSE,Text,Workplane,0,0,"(135, 135, 136)",,,
frame_169.png,051f1ef43f,text,"[767, 155, 801, 173]","[0.4083333333333333, 0.15185185185185185, 0.017708333333333333, 0.016666666666666666]",FALSE,Text,Tags,0,0,"(144, 143, 143)",,,
frame_169.png,d269448ad8,text,"[818, 155, 877, 170]","[0.44140625, 0.15046296296296297, 0.030729166666666665, 0.013888888888888888]",FALSE,Text,Analysis,0,0,"(139, 139, 140)",,,
frame_169.png,a90d2c4d30,text,"[1087, 151, 1125, 170]","[0.5760416666666667, 0.1486111111111111, 0.019791666666666666, 0.017592592592592594]",FALSE,Text,Help,0,0,"(159, 159, 160)",,,
frame_169.png,ae9627010b,text,"[4, 217, 82, 237]","[0.022395833333333334, 0.2101851851851852, 0.040625, 0.018518518518518517]",FALSE,Text,Coordinates,0,0,"(201, 199, 199)",,,
frame_169.png,4a1e2c1ce8,text,"[1253, 217, 1336, 238]","[0.67421875, 0.21064814814814814, 0.043229166666666666, 0.019444444444444445]",FALSE,Text,Swiping grid,0,0,"(203, 203, 204)",,,
frame_169.png,aca03fa033,text,"[5, 278, 38, 295]","[0.011197916666666667, 0.2652777777777778, 0.0171875, 0.01574074074074074]",FALSE,Text,CAM,0,0,"(190, 190, 190)",,,
frame_169.png,2f06814428,text,"[11, 307, 41, 318]","[0.013541666666666667, 0.28935185185185186, 0.015625, 0.010185185185185186]",FALSE,Text,Jobs,0,0,"(193, 192, 194)",,,
frame_169.png,51ab911674,text,"[56, 307, 90, 321]","[0.03802083333333333, 0.29074074074074074, 0.017708333333333333, 0.012962962962962963]",FALSE,Text,Tools,0,0,"(200, 200, 201)",,,
frame_169.png,6cb831defa,text,"[103, 307, 149, 321]","[0.065625, 0.29074074074074074, 0.023958333333333335, 0.012962962962962963]",FALSE,Text,Frames,0,0,"(197, 198, 199)",,,
frame_169.png,b9ba74500b,text,"[159, 309, 203, 323]","[0.09427083333333333, 0.29259259259259257, 0.022916666666666665, 0.012962962962962963]",FALSE,Text,Mocels,0,0,"(194, 192, 193)",,,
frame_169.png,9923a13582,text,"[212, 307, 266, 323]","[0.12447916666666667, 0.2916666666666667, 0.028125, 0.014814814814814815]",FALSE,Text,Faatjres,0,0,"(202, 202, 202)",,,
frame_169.png,a689320227,text,"[279, 309, 322, 321]","[0.15651041666666668, 0.2916666666666667, 0.022395833333333334, 0.011111111111111112]",FALSE,Text,Mlacrs,0,0,"(186, 186, 187)",,,
frame_169.png,b48b6f589a,text,"[89, 330, 122, 347]","[0.054947916666666666, 0.31342592592592594, 0.0171875, 0.01574074074074074]",FALSE,Text,316L,0,0,"(223, 223, 222)",,,
frame_169.png,945f0d9fb3,text,"[1219, 337, 1252, 352]","[0.6434895833333333, 0.3189814814814815, 0.0171875, 0.013888888888888888]",FALSE,Text,Apply,0,0,"(175, 188, 172)",,,
frame_169.png,a00f541e54,text,"[90, 350, 131, 366]","[0.05755208333333333, 0.3314814814814815, 0.021354166666666667, 0.014814814814814815]",FALSE,Text,Callan,0,0,"(215, 215, 215)",,,
frame_169.png,c9b28f1e9d,text,"[1069, 412, 1140, 428]","[0.5752604166666667, 0.3888888888888889, 0.03697916666666667, 0.014814814814814815]",FALSE,Text,Base canter,0,0,"(140, 140, 140)",,,
frame_169.png,3e16e99806,text,"[1082, 450, 1117, 467]","[0.57265625, 0.42453703703703705, 0.018229166666666668, 0.01574074074074074]",FALSE,Text,Point,0,0,"(170, 173, 208)",,,
frame_169.png,8b30a4b99f,text,"[1447, 474, 1492, 488]","[0.7653645833333333, 0.44537037037037036, 0.0234375, 0.012962962962962963]",FALSE,Text,intities,0,0,"(153, 153, 156)",,,
frame_169.png,91bfe61937,text,"[1069, 491, 1140, 507]","[0.5752604166666667, 0.462037037037037, 0.03697916666666667, 0.014814814814814815]",FALSE,Text,Input Mode,0,0,"(159, 158, 159)",,,
frame_169.png,61f134e1fd,text,"[193, 517, 268, 531]","[0.12005208333333334, 0.48518518518518516, 0.0390625, 0.012962962962962963]",FALSE,Text,Joblist name,0,0,"(205, 205, 206)",,,
frame_169.png,ce1f6167cf,text,"[1090, 517, 1134, 531]","[0.5791666666666667, 0.48518518518518516, 0.022916666666666665, 0.012962962962962963]",FALSE,Text,Radius,0,0,"(148, 147, 148)",,,
frame_169.png,9d8d8fe6e4,text,"[1268, 514, 1325, 529]","[0.6752604166666667, 0.4828703703703704, 0.0296875, 0.013888888888888888]",FALSE,Text,Diameter,0,0,"(150, 149, 149)",,,
frame_169.png,cf5fabe0b4,text,"[1069, 546, 1099, 563]","[0.5645833333333333, 0.513425925925926, 0.015625, 0.01574074074074074]",FALSE,Text,Base,0,0,"(169, 168, 169)",,,
frame_169.png,cdcb362044,text,"[22, 563, 65, 577]","[0.02265625, 0.5277777777777778, 0.022395833333333334, 0.012962962962962963]",FALSE,Text,ection,0,0,"(187, 186, 186)",,,
frame_169.png,4abc886faa,text,"[1069, 574, 1110, 590]","[0.5674479166666667, 0.5388888888888889, 0.021354166666666667, 0.014814814814814815]",FALSE,Text,Height,0,0,"(175, 174, 175)",,,
frame_169.png,3951ae3ccc,text,"[1447, 605, 1492, 618]","[0.7653645833333333, 0.5662037037037037, 0.0234375, 0.012037037037037037]",FALSE,Text,intities,0,0,"(148, 149, 151)",,,
frame_169.png,ad1fd70048,text,"[1633, 605, 1658, 618]","[0.85703125, 0.5662037037037037, 0.013020833333333334, 0.012037037037037037]",FALSE,Text,Des,0,0,"(157, 157, 157)",,,
frame_169.png,26106db0b3,text,"[1692, 622, 1812, 646]","[0.9125, 0.587037037037037, 0.0625, 0.022222222222222223]",FALSE,Text,"Fillingim, Blane",0,0,"(34, 34, 34)",,,
frame_169.png,31db44d517,text,"[1069, 635, 1125, 648]","[0.5713541666666667, 0.5939814814814814, 0.029166666666666667, 0.012037037037037037]",FALSE,Text,Direcbon,0,0,"(184, 183, 184)",,,
frame_169.png,2fd7fc9344,text,"[1630, 648, 1660, 664]","[0.8567708333333334, 0.6074074074074074, 0.015625, 0.014814814814814815]",FALSE,Text,Defi,0,0,"(182, 181, 182)",,,
frame_169.png,f1a92c0f03,text,"[1172, 718, 1215, 733]","[0.6216145833333333, 0.6717592592592593, 0.022395833333333334, 0.013888888888888888]",FALSE,Text,Veczor,0,0,"(210, 210, 210)",,,
frame_169.png,86f88d46cb,text,"[1447, 742, 1492, 757]","[0.7653645833333333, 0.6939814814814815, 0.0234375, 0.013888888888888888]",FALSE,Text,intities,0,0,"(151, 151, 154)",,,
frame_169.png,18505ff451,text,"[1633, 742, 1658, 757]","[0.85703125, 0.6939814814814815, 0.013020833333333334, 0.013888888888888888]",FALSE,Text,Des,0,0,"(161, 161, 162)",,,
frame_169.png,36a757f9e7,text,"[1080, 749, 1172, 764]","[0.5864583333333333, 0.700462962962963, 0.04791666666666667, 0.013888888888888888]",FALSE,Text,Check collisians,0,0,"(203, 202, 202)",,,
frame_169.png,26a8624a31,text,"[1320, 749, 1350, 764]","[0.6953125, 0.700462962962963, 0.015625, 0.013888888888888888]",FALSE,Text,Solid,0,0,"(196, 197, 198)",,,
frame_169.png,9dd3f5bdf1,text,"[1300, 792, 1330, 807]","[0.6848958333333334, 0.7402777777777778, 0.015625, 0.013888888888888888]",FALSE,Text,lag;,0,0,"(151, 151, 153)",,,
frame_169.png,6c07dbd028,text,"[1298, 836, 1342, 853]","[0.6875, 0.7819444444444444, 0.022916666666666665, 0.01574074074074074]",FALSE,Text,Stored,0,0,"(191, 189, 191)",,,
frame_169.png,cdb33ef4cf,text,"[47, 873, 112, 888]","[0.04140625, 0.8152777777777778, 0.033854166666666664, 0.013888888888888888]",FALSE,Text,Attrioutes,0,0,"(202, 202, 205)",,,
frame_169.png,4c84be0446,text,"[70, 910, 109, 927]","[0.046614583333333334, 0.850462962962963, 0.0203125, 0.01574074074074074]",FALSE,Text,Colcr,0,0,"(194, 192, 193)",,,
frame_169.png,d09ced90d1,text,"[48, 929, 112, 945]","[0.041666666666666664, 0.8675925925925926, 0.03333333333333333, 0.014814814814814815]",FALSE,Text,Advanced,0,0,"(175, 174, 176)",,,
frame_169.png,b32f1bf367,text,"[1257, 929, 1298, 945]","[0.6653645833333334, 0.8675925925925926, 0.021354166666666667, 0.014814814814814815]",FALSE,Text,Search,0,0,"(162, 162, 162)",,,
frame_169.png,a9a889cf1f,text,"[1355, 929, 1412, 942]","[0.7205729166666667, 0.8662037037037037, 0.0296875, 0.012037037037037037]",FALSE,Text,command,0,0,"(159, 158, 158)",,,
